tweet,label
babam telefonunu almış siri'yle konuşuyor siri sen ermeni misin heee buna da cevap ver bakalım diyor,nefret
"Türkçülüğün tavrı Türklüğü karşı bir taraf görenlere karşı kardeşlik masalı okumak değil bir bozkurdun pervasız saldırganlığı olmalı. Türkiye'deki dincilerin şeytanlığına, bölücü etniklerin kuduzluğuna ve Suriyeli piçlerin  açgözlülüğüne rağmen son sözü Türkçüler söyleyecektir. https://t.co/Tq37GrxL1K",nefret
Hdp nin tek bir amacı vardır Kürdü kürde kırdırmak türkü kürde kürdü Türke kızrdırmak çünkü hdp ermeni bir partidir bakin içine bir tane Müslüman Kürt vekil yok tamamen Ermeni,nefret
"Ugur Dündar Yilmaz Özdil gibi Nerde kripto,Yahudi, Ermeni, Yunan ne kadar Islam, peygamber,Kuran Sünnet düsmani varsa soyadi kanunu ile Türk kimligi verilmis
Içimizdeki bu Türk ve Islam düsmanlari dönmelerin ve sebetayistlerin hiç birisi Türk degil,müslüman hiç degil
Özür Dileyin LINK",nefret
sanirim tsli olicam benya çok yakisikli topçular var nerede çingene suriyeli tipli adam varsa gsde mq,nefret
Şu manzaralara sebep olan ermeni piçleri sonunuz yakındır. https://t.co/Z2iJeuKe3E,nefret
"yunan benziyor bunlar, malum.chp yunandan dönme.. LINK",nefret
"Kökeni Kabala'ya dayanır. Bizimle alakası yoktur. Kripto Yahudi örgütü İslâm'a sokmuştur 
https://t.co/NG7pwxkksI https://t.co/3XlFJJYSD8",nefret
"İngiltere’de yaşayan Türk hukukçu Kemal Gürpınar, Ege Denizi ve adalarda “Yunan oyunu”nu bozmak amacıyla Yunanistan’a adaları tahliye etmesi için nota verdi!

İngiltere’de yaşayan Kemal Gürpınar, Yunanistan’a adaları terketmesi için nota verdi.",nefret
PKK bir Ermeni kurulusudur Bu net ve açik Kürtlük ile uzaktan yakindan bir alakasi yoktur,nefret
"Sokakta Suriyeli
Markette Suriyeli
Otelde Suriyeli
Restoranda Suriyeli
Barda Suriyeli
Deniz kenarında Suriyeli
Ama camide Suriyeli yok.

Sonra “onlar bizim din kardeşlerimiz” öyle mi?
Anlat anlat ben yalanı severim",nefret
Suriyeli terörist.. Savaş mağduru diye bu teröristleri doldurdular ülkeye.. https://t.co/HN3IWYYbTk,nefret
Suriyeli siktir git,nefret
"Eyyyy AKP seçmeni !
Buyurun Suriyeli kardesleriniz... 
Sizinkiler (AKP + RTE) verdikçe onlar daha çok istiyor ! Siz verdikçe onlar daha fazlasini istemeye devam edecek ! LINK",nefret
"Savunma sanayi projelerini yabancılara satan ermeni dölü proje müdürünün bankalarda tuttuğu kiralık kasalardan 1 milyon yuro 500 bin dolar çıktı
Evinde yapılan aramada 
1 milyon 500 bin yuro çıktı
Arkadaşı evde unutmuşta alaçakmış diye ifade vermiş
Hain Alçak şerefsiz https://t.co/bJSvtzxtKq",nefret
#SevgiliSelahattinDemirtas vatan haini Ermeni piçi,nefret
nuransagit nasil çirkin bir görüntü kiz mutlu degil sanki zorla devam eden bir iliski gibi kurtul kizim yazik sana çokmussun modun düsmüs  gözlerinin içi gülmüyor yavrum kendine bu kötülügü yapma mecburumsun adam zaten bitik senide bitirecek,nefret
"Örneğin bir suriyeli bok torbası, Türkiye'ye gelip, bombalı saldırı yapacağım der. Bu, o bireye özel  bir şey değil, arabın aşağılık kültürel kodlarından biridir.",nefret
evini kaçak muayenehaneye çeviren suriyeli polis baskını sırasında ailesiyle kahve içti! rahatlar çünkü ülkede doğru düzgün yaptırım olmadığını biliyorlar. hırsızlık adam yaralama tehdit... ölüm hariç hiç bir şeyin cezası yok. #afdeğilcaydiriciceza,nefret
"Ermeni döl""leri #ÇocuklarimiziGeriVerHDPKK",nefret
Host lan  seni o bestepeyi getirenin alnindan mihlarim hain kôpek sen kim MHP kim soysuz Ermeni dôlü PKK'li soysuz LINK,nefret
yahudi foxun  yalanlarını ortaya çıkardığı için mi #ahaberkapatılsın,nefret
"ARAP SEVICILIGINI ANLAMAK MUMKUN DEGIL!

II. Abdülhamid, 1900'de Şam'ı Medine ve Mekke'ye bağlayan bir demiryolu çalışması başlattı. Ancak 1. Dünya Savaşı sırasında Osmanlılara karşı başlatılan Arap İsyanı sırasında (1916-18) Arabistanlı Lawrence demiryolunu patlattı. https://t.co/TS7UxJ96jJ",nefret
"25)iktidari elinde tutanin esi olabilmistir.! 
YAHUDI CASUSLUK ÖRGÜTÜ NILI
Emine Erdoganin büyük ninesinin ismi olan Nili, kadim Yahudi isimlerindendir. I.Dünya Savasinda Ortadoguda Osmanli Devletine karsi casusluk faaliyetinde bulunan Yahudi terör örgütünün adi da Nilidir.",nefret
ULAN GÖRMEYEN DE diyecek BU SAYFADAKI HERKES ÇOK NAMUSLU ÇOK AHLAKLI AMK HERKES AHLAK BEKCISI KESILMIS ESASINA BAKARSAN DA HEPSI OC AMK SANKI kendileri kimseye SARKMAMIS GIBI ULAN DAHA DÜNE KADAR GURURUMUZ TÜRKÜN GÜCÜ ARDA diye NARALAR ATIYORDUNUZ BU SAYFADA SIMDI DE ARDA BÖYLE ARDA SÖYLE bir kendinize GELIN AMK AHLAK FEDAILERI,nefret
Bunlar Kürt değil abla bunlar ermeni dölü,nefret
Noluyo olum yunan yine mi kudurdu ne bu jetler?,nefret
"Öncelikle güzel ülkem Türkiye'me selamlar. 
""Camide Suriyeli yok"" iddiası var @h_hatemi hocam.
İki satır karalarmı sınız? https://t.co/0SRG7Y3Lx5",nefret
"kurtuluş savaşımızla, bir bakıma ve de aynı zamanda, islamiyeti  de silahlı azgın yunanlının elinden kurtaran, kuvayı milliye-kemalistlerdir.  iyi düşünülmeli.  hakaret amacıyla kemalist derseniz yunan tohumu olursunuz",nefret
"Netflix gitsin, bein gelsin. Türk gitsin, Suriyeli gelsin...vb. Böylesi bir Arap’laşma yaşanmamıştı bu coğrafyada daha önce.",nefret
"Ermeni teröristin ciğerine bıçağı saplayıp; ""Sana Kürşad'ın kinini getirdim"" diye kulağına fısıldayan Abdullah Çatlı'yı arıyor gözler...
#birannebirdevrimdogurur https://t.co/YavjuYVT3R",nefret
bir ülkenin zenginleri ve sanatçıları hain ise o ülke hiçbir zaman belini doğrultamaz!... maalesef bizim ülkemizin zenginleri ve sanatçılarının %70'i satılmış hain ve yunan artığıdır.,nefret
"Ermeni teröristin Talat Pasa'nin kafasini ayaklari altina alan heykeline verilen,verilmeyen tepki vatanseverligin,yurtseverligin göstergesidir.PkkHdp nin siyasal ortaklari ,sözüm ona solcular,aydin kirintilari Türk milletinin tarihine kör ve sagirlar.",nefret
"Bu yahudi dölü yakalanmali
@USER 
@USER LINK",nefret
Her şeye karışmak veya her şeyi bilmek özellikle de bana karışmak sizin haddinize değil ebenizin dinine kadar yolunuz var az bi rahat bırakın la insanları soysuz ermeni tohumları sizi,nefret
"De buyur.. Bir bu hariçten gazel okuyan, basimizin belasi Suriyeli hainler eksikti..! LINK",nefret
"#corruptpolitician
#SenatorMenendez 
ermeni lobosinin amerikadaki kuklası?!

#Yakışır ermeni dostuna:
rüşvet,fuhuş,dolandırıcılık, ve pedofoli..
katil ermenilerin ve lobisinin sadık hizmetkarı https://t.co/tqcbNpJEct",nefret
Adana’yı Suriyeliler işgal etmiş olabilir mi?? Her yer Suriyeli! Türk yok gibi...,nefret
Ulan harbi ben camide hiç Suriyeli görmedim simdiye kadar LINK,nefret
"Bugün yeryüzünde dökülen kanın, yağmalanan toprakların,bozulan ekosistemin sorumlusu yahudi ingiliz şarlatanlığının savunduğu Yeni Dünya Düzeni adı altında tüm insanlara yutturmaya ırkçı emperyalizmdir.
#Allahınısevendefanstanayrılmasın",nefret
"15 temmuzda tünele, otele, mahalle aralarına tüneyen, meclisten kafasını eğe eğe kaçan, ortalık sakinleşince gelip meydanda carlayan AKPden

100bin suriyeli Terörist sınırı aşıp askerimize saldırıp poster yakarken başını kuma gömen AKPlilerden ne bekliyorsunuz?
#KumpasTescillendi https://t.co/qbgvUwRPwg",nefret
He bir de suriyeli yavsaklarin olmadigi bir yer için Finlandiya cok uygun ülke,nefret
Ne açı bin yıldır dünyaya jandarmalık yaparken 403 yıl yönettiğimiz kıytırık Yunan'dan kurtulduk diye kurtuluş günleri düzenlemek Kemalizm budur çünkü yalanlarla dolu kurgu,nefret
 k47cm anana tüm türkiye kaysin,nefret
"Gavur zulüm yapıyor diye kınayan Müslüman,
senin sessizliğin daha çok yakıyor zulmün ateşini.

Kahrolsun demek dışında ne yapabiliyoruz. 
Kaç tane gavur malı için ambargo uyguluyoruz evimize. 

 #HeyDoğuTürkistanlım",nefret
"Hastaneye git Suriyeli. PTT ye git Suriyeli. Plaja git Suriyeli. Git bakalım camiye var mı Suriyeli?
Neymiş din kardeşi.
Hadi oradan!",nefret
ido koltuk seçimi yine mükemmel ötesi. arap yani koridor 2 çocuk,nefret
Vatanindan kaçmis bir vatan haini ülkemizin en zeki ögrencilerini öldürmekle tehdit ediyor. Sonra neden beyin göçü oluyor. Bu kafayla bu ülke Suriyeli vatan hainlerini kalacak.#MuhammedNurTutuklansin LINK,nefret
"ÜSTAD KADIR MISIROGLU'NA LAF EDEN SOYSUZLAR SIZ BABANIZIN IÇINDEN ÇIKMAYI BEKLERKEN KAHRAMANLIK KOSUSUNA; ÜSTAD ""YUNAN MEZALIMINI"" PIYASAYA SUNDU!! LINK",nefret
"Suriyeli Şahıstan Boğaziçili Öğrencilere Ölüm Tehdidi
https://t.co/scJE8c9bSN
----------------------------
#AsağıBakmaycağız #HerYerBogaziciHerYerDirenis #BogaziciDireniyor @YildirimBircan https://t.co/dXeEDTrcFi",nefret
#selahattinDemirtasTeroristtir ona özgürlük vs sevgili felan filan diyen soysuz ermeni uşağı kalakteristik kertenkele dir net .,nefret
"Recep Tayyip Erdogan, sorusunu hazirlayan ""Kripto Ermeni, Bizans kondom kaçagi"" Babanin kim oldugunu ANANA SOR!",nefret
Üç kagitcilik basit kalir bunlarin patronu kim? Yahudi iti LINK,nefret
Ali Koç Yunan piçi net kimse aksini idda etmesin bu isler onun basinin altindan çikiyor,nefret
"Doğudaki o masum o dindar o vatansever Kürtler ermeni kırmalarına galip gelirlerse eğer bu Hacire ananın Hacire anaların sayesinde olacaktır. Birgün Kürt kardeşlerimiz hepbirlikte özlerine döndüklerinde Hacire ana, diğer analara babalara cesaret veren büyük bir sembol olmalı.",nefret
Türkiye Ağustos ayı boyunca 8.901 Suriyeli'yi sınırdışı etmiş. Bunun 2 katı Suriyeli çocuk doğmuştur tabi o ayrı konu. 😂,nefret
"Bu Suriyelilerin çok bela olacagini söyledigimizde islamcisi, solcusu, liberali bu magara kaçkinlarini el birligi ile savunuyordu. Suriyeli fuhus çetesi haberini görmezden geldikleriden o kadar eminim ki.",nefret
Pkk Kürt kavgası vermiyor. Kürt kimliğinin kavgasını vermiyor. 1915in intikamını alan ermeni uşaklığını yapıyor.  #AnnelerDireniyor https://t.co/UlYk6Xx5yy,nefret
"2- Islami bir deger olan Muhacir/Ensar anlayisiyla yaklastigimiz Suriyeli 'muhacirleri' okulda, otobüste, belediyede, sosyal yardimlasma vakiflarinda, hastanede, postahanede görüyoruz ancak camilerde neden göremiyoruz ?",nefret
"Kürt analari umurlarinda olsaydi bunu haber yaparlardi. Taybet anayi haber yaparlardi. 
Alçak devlet alçak medya ve %90 i alçak Türk halki... LINK",nefret
İŞİN KÖTÜSÜ BU YALANCI KRİPTO YUNAN EKREM'E İNANAN BİR SÜRÜ İNSAN VAR. https://t.co/IwhacK2bYO,nefret
Hocali tanigi Ermeni mezalimini dünyaya aglayarak anlatti LINK,nefret
Orospu çocuğu İsrail sen bu maçı kazanamazsan yarın sokakta nasıl Yahudi avlıyorum iyi izle,nefret
"Operasyondayken güvenlik güçleri ""Mehter Marsi çaliyor"" diye haber yapan yavsaklar var bu ülkede.

-Ne yani Çav Bella mi çalacaklardi? Ermeni dölleri.

Inadina degil Askimizdan Türkiye 
   .????????????????????????????????????.",nefret
"#SevgiliSelahattinDemirtas
 diyenler Selehaddin Eyyubi'nin has torunu imanli ve vicdanli ""Kürtler"" degil, 

Kripto Ermeni, Rum, Siyonist usaklari ve Haçli artigi kondom kacaklaidir.

Dedelerinizi bin yil önce geberttigimiz gibi sizi de gebertecegiz!

#CHPCöptür",nefret
"Sen Adam misin lan, Türk futbolunun yüz karasi!!! Defol git bu ülkeden istemiyoruz seni karaktersiz kansiz!!!",nefret
"EMPERYALİST VE ARAP UŞAKLARI ATATÜRK'Ü NEDEN SEVMEZLER
Atatürk en büyük Türkçü, Cumhuriyetçi ve Türk milliyetçisidir.
Türk Milletinin kendi kendini yönetmesi için Türkiye Cumhuriyetini  kurmuştur.
Türk'lüğün Bağımsızlığını, Başkaldırışını, Şahlanışını tüm dünyaya göstermiştir...",nefret
"Bitmediniz bir türlü ermeni çocuklari..

Yasa Mustafa Kemal Pasa yasa
Adin yazilacak mücevher tasa #KemalizmEsaretineSon LINK",nefret
"Ermenilerin Karabağ’ı işgal etmesinin ardından Dr. Cevat Heyet’ın Azerbaycan Müellimi gazetesine (1993) verdiği söyleşi.
Söyleşide Ermenilerin yalnız Karabağ’da değil, her yerde tahribat işleriyle meşgul olduğunu söyleyen Heyet, Ermeni cinayetlerini şiddetle kınadığını söyler. https://t.co/BC1PKdXu6Z",nefret
Köyümün dolmusunda bir suriyeli Arapça konusuyor ve ben girtlagina yapismamak içi kendimi zor tutuyorum. Sen TÜRKIYE desin ve Tüekiye'nin resmi dili Türkçe'dir!,nefret
"Ermeni anlayisi böyle, kimil zararlisi gibi.. LINK",nefret
Farkındaysanız Fetocüler hep Yunan’a kaçıyor. uLan Yunan.. Derimize nüfuz etti hasetin ! Soyle aklında ne var? Söylesene nedir bu nefretin? 🇬🇷,nefret
"zimbabve'nin ingiliz sömürgesinden kurtulup bağımsızlığını kazanmasında kilit rol oynamıştı.

ama oturduğu koltuktan 37 yıl inmedi. değişim isteyen muhalefeti ve daha iyi yaşam şartları isteyen halkı şiddetle bastırdı. fakir bir ülkenin lüks içinde yaşayan lideriydi. #Mugabe https://t.co/SKgpsPoZtF",nefret
"Yahudi tetikçisi @USER'in algisi yine çöktü, Dis mihrap'larin kanali oldugu gerçegi ortaya çikti... LINK",nefret
Bütün kötü yorumlarin oldugu fotografini bile yoruma kapatmissin. Ama fark etmez insanlar senin ne bok oldugunu çoktan anladi. Kamuoyu açiklamasi yapmana gerek yok sen düz bir abazasin. Türkiyenin en igrenç adamlarindansin. Elalemin karisina bu tarz seyler yapan gariban olsa linç edilirdi ama tabi konu sensin ya magazin oluyor. Allah sizleri bildigi gibi yapsin zaten yapiyor da. Bak gittikçe boka batiyorsun..Hakkettigin yerdesin????,nefret
"Her seyleri algi, her seyleri yalan.
Yahudi misali menfaatleri için dünyayi yakarlar.
ABD kanali FOX'dan her gün, ""Millet Aç, Aç!"" diye bagiran bu spiker bozuntusu, yillarca dayak atarak hayatini zindan ettigi esine  1.250.000 tazmnat, 15.000'de nafaka ödeyecek.
Hani millet açti. LINK",nefret
"1922 - Türk Kurtuluş Savaşı: Kahraman Türk Ordusu, Yunan İşgali altındaki Nazilli, Alaşehir ve Susurluk'a girdi ve mezalim bitti",nefret
Türkiye'nin Suriyelileri adanalilardir. Kime sorsam ya Adanali ya da Suriyeli,nefret
"Unutmayin, Balikesir Yunan isgalinden kendini kurtaran tek sehirdir. Unutmayin, Kurtulus Savasimizin ilk askeri kursunu 172.Alay tarafindan 29 Mayis 1919'da Ayvalik'ta, son kursunu Kocaeli Gurubu ve Millî Müfrezeler tarafindan 18 Eylül 1922'de Erdekde atilmistir. 
 #6eylül1922 LINK",nefret
"Suriyeli korkak savas kaçkinina bakin...
Beyazit Meydaninda pankart açan kisi.
Sosyal meyada da bize efelenip esip gürlüyor.

Bak oglum bizde bir laf vardir ögren:
Sap döner keser döner
Gün gelir hesap döner!

 #AsagiBakmayacagiz LINK",nefret
"BUNLAR PROVOKATÖR BUNLARA NEDEN DOKUNULMUYOR?
Kendi topraklarini terkedip kaçan ve Türk halkinin sirtina kene gibi yapisan Suriyeli, Bogaziçi'ni bombalamak istiyormus..
O.Ç LINK",nefret
Yahudi zalimliğinin arka planı  https://t.co/FHOwHsCXol,nefret
Araptan topçumu olur  suç bunda degil bunu getirende,nefret
"Birinci Kafkas Kolordusu Kumandani Kâzim Karabekir'in kizi Timsal Karabekir, Ermeni zulmüyle ilgili Kâzim Pasa'nin anilarini anlatiyor. LINK",nefret
"Suriyeli ile eşit yaratıldığını düşünenler,çıkacak bir savaşta onlar gibi kaçacak olanlardır.
Hattâ bu yazıyı okuduklarında, “yok canım ne kaçması” diyecek olanlardır. 
“Diyelim kaçmayacaksın, ama onlar kaçtı.
Nasıl eşitsiniz?” https://t.co/a5b8bwpwI3",nefret
"Bunlar kürt degil zaten Ermeni. Ikiyüzlülük, hainlik kaniniza islemis. Pkk veya hdp kendini bilen vatanini seven, hiçbir yurttasin sesi olamaz..",nefret
Amik suriyelisi ülkene geri don artik sictin biraktin feneri,nefret
türk olduğunu iddia edip atatürk'ü sevmeyenler var. yunan falanlar mı acaba? acınız var koçum anlıyorum dedelerinize yüzmeyi biz öğrettik bilmiyorsan gel sana da öğretelim.,nefret
Aksama koy su götveren sikeci Rumlara sanli KARTALIM!,nefret
"sahra_german Ya biz bu seda sayandan biktik...yahu 60 yasina geldin format degistirip,degistirip ekrandasin ne götün duruyor ne agzin..ya seyredip prim vermeyin reyting alamadi mi bu programda kapanir...yeter kazandiginla yedi ceddin geçinir...genç jenerasyonlara birakin yerinizi bokunu çikardiniz bu isin...genç sevgililerini de özelinde yasa...Biz türküz örf adetlerimiz var...Rtük neredesin hep merak etmisimdir..?????",nefret
"“Topraklarımızda Ermeni Toplu Mezarı Yok”

Kazım Karabekir’in 100 yıl önce Ermeniler’in yaptığı zulüm ve katliamlarına açıklık getirmesi için vesikalar yazdığını açıklayan Karabekir, “Rus generalin arşivinde bulduğumuz Ermeni mezalimine ilişkin anıları var.",nefret
suriyeli gibi kaçabiliriz,nefret
kafirler domuz yer müslümanlar yetistirir kafirler de faiz yer müslümanlar da faiz yer kafirler de insan öldürür müslümanlar da zina escinsellik siddet yolsuzluk adaletsizlik müslüman kime denir müslüman...? mesele neydi ne oldu haci .?,nefret
oglum güzel bir video hazirliyalim su kertenkele için Araplara yutturalim alirlar la,nefret
Acaba Yahudi müzik kanalları da haftanın Hitlerini seçiyor mudur?,nefret
Bu piyasayı bu Hale getirenler!! Siz Müslümansanız ben sizi tanımıyorum!! Siz değil müslüman yahudi bile olamazsınız  #aracalmiyoruz,nefret
Ülkemde Suriyeli istemiyorum  #MuhammedNurTutuklansın,nefret
"Kurdlerin gelecegi için Rojava da  Kurdlere pozitif bir ayrimcilik taninmalidir. Araplar basta olmak üzere Türkmen,Çeçen gibi azinliklari sistematik olarak baski uygulamadan gocertmek lazim. 
Not: Hiristiyan kesimleri desteklemek ve onlari Rojava da tutmak Kurdlerin çikarinadir !",nefret
herkes ermeni olursa ben kuvayi milliye. #sat biz hiç #susmadık!,nefret
#ÜçlüBeşiktaşınÜçünBiriGsnin #hırsızlıkgsninsimgesidir ermeni o. Ç hem hırsız hem yüzsüz kahpe evlatları https://t.co/5hxu0IndU7,nefret
"Sen kendi vatandaşının hiç olmazsa depremde can güvenliğini sağladın mı arkadaş? Millete reva gördüğün 40 tane beton meydan. Bu halk senin arabından neden daha değersiz?

Bundan sonrası arap seviciliği değil, bildiğin arap faşizmidir.

Bu millet, arap faşisti olmak zorunda değil. https://t.co/yNJLfGgj44",nefret
"[3] utanmazlarla nasıl yaşayabiliriz. 
Gitsinler. Cehenneme kadar ve gece gündüz sayıkladıkları
Yunanistan’a kadar def olup gitsinler. 
Bugün önümüzde birer sümsük kedi gibi yılışıklık eden bu
yılanların hepsinin Yunan paçavrasının altında alınmış resimleri elân yanımızdadır. ++",nefret
"Noldulan damat? gitti işler düzelecekti hani! 
Bakan Albayrak'ı mumla arasın mumla! 

Umarım anlamışsındır meselesin damat? olmadığını! 

Türkiye öyle adımlar attı ki son bir haftada Gavur yine ekonomi ile tehdit etmeye başladı.

Ama elbet geleceğiz hakkınızdan!

#beratalbayrak",nefret
"#ZorunluMaskeZulümdür
Bana bir tane aklı olan yahudi gösterin saçma amelleri olan bir topluluk",nefret
ceylo06serefsiz yezit kafir bu emrah ...kendi ogluna sahip çikmayin dan ne beklenir bir de haber yapip prim yapiyorsunuz ya ... bir zamanlar aleviler benim sarkilari mi dinlemesin demisti ta ondan beri ne bir sarkisini dinlerim ne de suratini görmek isterim tvde ....itin teki iste,nefret
"Polisimizi öğrencilerimize plastik mermi biber gazı ile saldırtırken, TC düşmanı şeriatçı grupları insan leşi yiyen Suriyeli teröristlerle İstanbul Üniversitesi önünde gösteri yaptırtan siyasilere lanet olsun.
Polisimizi halkın değil TC'ye düşman olanların üstüne sürün!",nefret
yıllardır kendilerini kürt diye pazarlayıp vaad edilmiş topraklar için taşeronluk yapan ermeni komitacılar ilk defa gerçek kürtlerle karşılaştılar. bu onurlu mücadeleyi anneler kazanacak. yanındayız #annelerledireniyoruz,nefret
"Yahudi ne kadar plan yaparsa yapsin,Türkiye'yi yikmak için 5 nci kol çapulculari,basaramayacaksiniz...",nefret
"Turgutlu Ilçemiz, 29 Mayis 1919den  7 Eylül 1922ye kadar Yunan isgali altinda kalmistir.Ilçedeki yanginlarin ardindan 7 Eylül 1922de Turgutlu düsman isgalinden kurtarilmistir. Memleketin her karisinda emegi olan Aziz sehitlerimizi rahmet ve minnetle aniyoruz
#Manisa #Turgutlu LINK",nefret
arap pustu zengin piçleri ile dürüstlük mü yapti acaba?,nefret
"Allahım 
Sen Küçük İşleri Büyük
Büyük İşleri Küçük Yapmaya Muktedirsin
Bu Küçük İşi Öyle Büyüt ki
Tüm Ülkedeki Anneler Ayağa Kalksın
Bu Gavur Ermeni Münafık Gürüh Silinsin Gitsin
Amin Amin
Allahümme Amin https://t.co/hvMFRRZHiV",nefret
"Suudi Arabistan, ABD ve Gavur Yunan ortaligi karistirma pesinde. Yakinda kokusu çikar. Önümüzde 2 seçenek var. Ya savasacagiz ya Dogu Akdeniz'de geri adim atacagiz.",nefret
hz ali çok havalı alevi olsaydım keşke. hz muhammed'in bir fotosu bile yok çok çirkindi herhalde,nefret
"Taaaa, 97 yil geriye gidelim

Tarihi de vereyim

9 Eylül 1922

Izmirde üç yildan fazladir süren Yunan isgali sona eriyor
LINK",nefret
"Turk telekom özellestirilip araplara satildi. Her yerde boy veren millet,devlet vurgusu yapanlar özellestirdi onu. Arap insifiyatine birakildi. Araplar bu dünyanin yüz karalaridir. Bize ait olan sirketi sattilar bu çöl bedevilerine.Yasanilan sikintiyi anlamak zor olmasa gerek.",nefret
bir suriyeli tarafindan taciz edilmedigim kalmisti o da oldu kendi ülkemde mültecilerden çekiniyorum amk,nefret
"Bu malum takımın zaten Suriyeli olan arap sevici taraftarları artık KAHVE ye de mırra demeye başlar, demedi demeyin : )",nefret
Şeyhine biat eden Kalabalık bir grup varsa baştaki şeyhi satın alan abd ingiliz ..... çok rahat kullanır. Bu güne kadar böyle olmuştur. Kalabalığı dağıtmak lazımdır.   #türkiyeninnabzı,nefret
"%85 'i ateist olan İsveç yolsuzlukta dünya sonuncusu...
%99 'u Müslüman olan Türkiye, yolsuzlukta dünya ikincisi...
Neden acaba?",nefret
"Fasist olmak suçtur ama ben tc ye gelmis Suriyeli araplarla konustugumda gördügüm onlarin %90 kurd düsmani islamci isid sempatizani  ,yani çogu ayni boktan LINK",nefret
canan kaftancıoğlu'na verilen ceza çok az. böyle ermeni ve pkk sevicilere daha ağır cezalar verilmeli ki diğer devlet düşmanları cesaretlenemesin,nefret
Hani nerde o #türktelekom özellestirilince daha verimli olur daha iyi hizmet verir diyen ak oglanlar arap kardesleriniz bosaltti telekomu çöpünüde size birakti,nefret
"Kardan tapınak yapan adamın çocuğuna ettiği kötülükten haberinin olmaması tümüyle eğitim öğretime yıkılması yanlış olur,medya tam bir yahudi kölemeni.",nefret
Yahudi zalimliginin arka plani  LINK,nefret
özel araçlarında sigara içenlere ceza uygulanmaya başlanmış 2023 hedeflerine uygun adımlarla yuruyoruz hedef belli 2023te akpye muhtarlık bile üçün birini alırlar suriyeli it sürülerine harcamaktan hazinede para bitiyo ee nede olsa arap seviciliği milli görüş geleneği akp yok ol,nefret
"Rumlar çıkarlarını ne güzel savunuyor ya.

Adamlar acaip onurlu ve tavizsiz.

Birde bizdeki AKP li ve CHP li çomarlara bakın. Analarını vermeye hazırlar bir öğün yemeğe. Yarınını düşünmezler. AKP liyi al CHP liye vur, çırp bir RUM etmez yahu.

Utanç. https://t.co/oq6ObQRJdf",nefret
Kimi görsem Suriyeli ben Türkiye’de mi yaşıyorum Suriye’de mi ayırt edemiyorum artık,nefret
izmirden kaçarken sehri yakip yikan rumlar gibi ayni,nefret
Muslumanlarin Incil ve Tevrati inkar ederek Hristiyan ve Yahudi dinine mensup insanlarin dini kutsallarini alenen asagiladiklarini biliyor muydunuz? Bilmiyordunuz muhtemelen. Onemli de degil zaten. Peki BU ogrencileri neden gozaltinda #BogaziciAblukada,nefret
"Suriyeli ISID infazcisi mahkeme karsisinda 
 #macaristan #isid #infaz #mahkeme #ceza  
 LINK LINK",nefret
"Sahada durduramadiklari GS'MIZI yine genlerinden gelen aliskanlikla masa basinda yahudi oyun ve tezgahlariyla durdurmaya çalisanlar yine ulu orta havliyor kendileri sike yapar aklanir küfreder limit asar ceza almaz tam tersi GS'ceza alir tam kahpelik

#SökeSökeLiderGalatasaray LINK",nefret
"Budur.
Bir avuç rus (laz, çerkez, gürcü, ermeni), rum, yahudi,...asilli haçli, haham hain hirsizlarin, sinsi kriptolarin, arsiz yamyamlarin  istedigi budur.
TÜRKIYE'YI TÜRKSÜZLESTIRMEK!!
HER TÜRK, HER ALANDA GÖREV VE SORUMLULUK ALIP, DEVLETINE, ULUSUNA, ÜLKESINE SAHIP ÇIKMALIDIR LINK",nefret
"MHP'li Akçay: Yunan işgaline karşı mücadelinin fitili Alaşehir, Gördes ve Salihli'den ateşlenmiştir
https://t.co/5ZBfs9B1z5 https://t.co/eCI1dh5CK1",nefret
oturdum yunan ve israil piçlerinden gol bekliyorum,nefret
Rum tohumundan Sultan Fatih'in ecdadini bilmesini bekleyen mi var?,nefret
Allah karanlık sol örgütleri yok etsin perişan etsin.Zavalli Kürt çocuklardan ne istemişler. Kimbilir o çocukları tecavüz mu ettiler ne yaptılar.Ahhh sahipsiz çocuklar.,nefret
Ulan bu şampiyonluk sayısı işini kim çıkardıysa onun ben yedi ceddini okşiyim. Be karaktersizler madem böyle birşey vardı yıllardır neredeydiniz? Ben acınızı söyleyeyim.O yahudi tohumu baktı ki yıllardır bilek hakkıyla alamıyor yıldızı ortaya böyle bir şey attı. #Hedef38,nefret
"Türk'üm doğruyum çalışkanım dediler, ermeni-yahudi çıktılar, devamlı devleti bankaları soydular, 80 sene sadece heykel yapıp yan gelip yattılar.",nefret
"Galatasaray hocasinin yaptigi hersey doğru diger hocalar yunan tohomu dimi nevzat
Ne oldu fenerbahce caninimi acıttı
#SporAjansi",nefret
koskoca 2 yıllık tarihimiz olduğunu söyleyen rum ve fransız tohumları sizin gibi şikeli şaibeli geçmişimiz yok en azından son 10 yılda en çok ülke puanı getiren takımız haram kupası olmayan takımız,nefret
Seni Türkiye'de tutup takiminda oynatan takim varsa da amina koy im adi serefsiz sapik terket lan Türkiye'yi ne biçim örneksiniz karaktersizler,nefret
koskoca 2 yillik tarihimiz oldugunu söyleyen rum ve fransiz tohumlari sizin gibi sikeli saibeli geçmisimiz yok en azindan son 10 yilda en çok ülke puani getiren takimiz haram kupasi olmayan takimiz,nefret
